證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label
1476,儒鴻,201912,110569.9413,403.0000,0.9309,4.7415,3.9314,0.1845,0.1845,0.1945,0.1530,0.2228,237.8869,155.2532,6.6648,9.3272,3.1196,-1.8005,15.8046,1
1477,聚陽,201912,34627.4145,157.5000,0.7484,2.3471,1.2802,0.1308,0.1308,0.0921,0.0713,0.3766,177.3057,111.2746,7.9484,45.3831,25.9247,26.7341,-7.3529,-1
1503,士電,201912,23573.9920,45.2500,0.9359,0.5784,0.0000,0.0000,0.0000,0.0000,0.0000,0.3946,132.4821,95.2054,0.0000,0.0000,-100.0000,-100.0000,10.5006,1
1504,東元,201912,51553.5540,26.2000,0.0010,0.5202,1.0761,0.0355,0.0355,0.0738,0.0734,0.3773,216.5515,167.9969,4.8621,5.4566,0.4533,1.2316,50.1433,1
1506,正道,201912,1847.4270,15.0000,0.7978,0.6768,1.5703,-0.1345,-0.1345,-0.2342,-0.3120,0.6769,87.7510,44.6551,2.2649,4.0726,-32.9025,-172.2863,-31.5068,-1
1512,瑞利,201912,842.6096,3.8300,0.1673,0.3334,0.4345,-0.1863,-0.1863,-0.0977,-0.2428,0.8992,92.7253,63.2228,4.9215,4.6932,-55.8646,-139.4190,-54.5131,-1
1513,中興電,201912,10206.0000,24.3000,0.7838,0.5047,0.8246,0.0316,0.0316,0.0529,0.0516,0.6135,145.8742,72.8361,2.1923,8.1637,12.7698,13.6508,25.9067,1
1514,亞力,201912,3707.0721,17.9000,0.4220,0.6394,0.7692,0.0513,0.0513,0.0575,0.0617,0.4653,154.5571,103.3405,3.8926,3.3299,63.3142,41.3191,36.1217,1
1515,力山,201912,12957.2079,71.4000,0.9506,1.8767,1.6397,0.0809,0.0809,0.0878,0.0707,0.5001,122.5217,103.5413,12.4241,7.5705,27.6204,21.0675,-0.1399,-1
1516,川飛,201912,0.0000,15.4000,0.0424,0.0000,0.0000,0.0000,0.0000,0.0204,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,-19.4834,-17.8124,-1.5974,-1
1517,利奇,201912,2070.9292,9.0900,0.7207,0.4707,0.6905,0.0036,0.0036,-0.0278,0.0053,0.2674,346.6929,265.5191,4.9127,4.5515,45.0154,-73.4337,-8.1818,-1
1519,華城,201912,0.0000,0.0000,0.9684,0.0000,0.0000,0.0483,0.0483,0.0461,0.0578,0.6065,153.2535,91.8387,2.8714,2.6552,2418.1030,680.1646,0.0000,0
1521,大億,201912,4939.7040,64.8000,0.0132,1.3582,0.9164,0.0991,0.0991,0.0764,0.0669,0.4772,146.3443,92.0707,6.6339,7.1889,48.7183,12.9226,22.2642,1
1522,堤維西,201912,9089.6840,29.0500,0.4202,0.3850,0.5182,0.0302,0.0302,0.0602,0.0406,0.7094,123.2521,59.4959,3.7574,5.9902,70.6697,17.4303,20.5394,1
1524,耿鼎,201912,1787.8677,9.9500,0.9438,0.3495,0.7469,0.0296,0.0296,0.0901,0.0632,0.5416,96.8855,67.0058,5.0312,6.5144,-8.0598,-22.4340,-0.9950,-1
1525,江申,201912,4125.0856,56.2000,0.5045,0.8184,3.3210,0.0575,0.0575,0.0237,0.2334,0.1848,175.8261,147.2080,7.3267,0.0000,-17.3925,-36.0228,0.7168,-1
1526,日馳,201912,1443.0000,24.0500,0.2553,0.8896,1.2732,0.0494,0.0494,0.0984,0.0707,0.3824,247.8855,116.2014,2.1194,14.2053,-18.9730,-41.1219,-26.2270,-1
1527,鑽全,201912,6817.6735,49.2000,0.5216,1.4777,1.9681,0.1243,0.1243,0.1664,0.1656,0.1588,505.6791,426.5869,6.2874,6.0046,-20.4826,-44.4104,8.1319,1
1528,恩德,201912,1837.8318,9.2200,0.3925,0.3681,0.0000,0.0000,0.0000,0.0000,0.0000,0.5291,150.6244,88.9200,0.0000,0.0000,-100.0000,-100.0000,-7.8000,-1
1529,樂事綠能,201912,1693.8352,17.6500,0.6042,0.9025,2.1340,0.0227,0.0227,0.0522,0.0538,0.4348,170.4848,168.2053,67.3394,11.5490,7.3622,-9.0450,0.8571,-1
1530,亞崴,201912,2917.1448,30.2000,0.1155,0.4330,0.8535,0.0160,0.0160,0.0572,0.0315,0.5528,115.3909,64.9591,2.0128,7.6880,-42.6051,-67.6742,2.3729,-1
1531,高林股,201912,2812.1231,15.2000,0.4296,0.6428,1.2958,0.0068,0.0068,0.0086,0.0137,0.1676,802.7710,575.9893,2.6876,2.7356,-89.9121,-76.3039,-5.8824,-1
1532,勤美,201912,12077.6533,31.3500,0.7482,0.2813,0.8771,0.0154,0.0154,0.0751,0.0481,0.6333,169.4615,59.1293,0.7786,3.5276,-57.9445,-67.2526,-19.0968,-1
1533,車王電,201912,3749.7324,38.0500,0.5848,0.6346,1.3369,0.0205,0.0205,0.0588,0.0432,0.5442,169.7341,102.8133,2.0087,5.4816,-26.2547,-42.1296,4.6768,-1
1535,中宇,201912,4343.3653,35.1000,0.8014,0.7042,0.4662,0.0206,0.0206,0.0035,0.0136,0.5193,169.1452,168.8530,1150.6806,25.9508,13.8331,29.6268,18.1818,1
1536,和大,201912,29319.9975,115.0000,0.2455,1.7090,4.9126,0.0381,0.0381,0.1371,0.1094,0.6138,106.1858,67.2997,3.1687,2.6659,-38.7283,-47.3522,-4.5643,-1
1537,廣隆,201912,12186.0246,149.0000,0.7545,2.2394,1.5360,0.1851,0.1851,0.1655,0.1269,0.2540,422.6226,281.1443,5.6660,7.4180,5.6492,2.4488,2.7586,-1
1538,正峰,201912,275.0654,4.9000,0.6458,0.2975,0.7581,-0.1598,-0.1598,-0.2768,-0.4071,0.8434,179.6891,160.2020,4.7628,6.2423,-6.6827,-48.5921,-1.0101,-1
1539,巨庭,201912,1304.1315,19.9500,0.7690,0.3882,0.5939,0.0208,0.0208,0.0616,0.0318,0.6081,141.3361,114.2477,4.8864,5.0756,15.6070,-27.3779,-8.6957,-1
1540,喬福,201912,1666.7352,19.5000,0.2701,1.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.1324,626.4847,504.2955,0.0000,0.0000,-100.0000,-100.0000,22.6415,1
1541,錩泰,201912,2868.3200,36.4000,0.8696,0.9249,0.6829,0.0811,0.0811,0.0990,0.0599,0.5881,136.8112,91.4636,5.9889,3.5140,771.4612,220.1191,10.3030,1
1560,中砂,201912,9714.9000,68.9000,0.4898,1.2258,1.9957,0.0680,0.0680,0.1383,0.1108,0.4189,177.7370,97.2999,3.5568,7.1812,-12.6703,-22.9345,18.7931,1
1582,信錦,201912,11258.9022,91.0000,0.0165,1.1230,1.3119,0.0940,0.0940,0.1489,0.1098,0.4295,202.0764,182.3455,11.4876,2.7784,11.3992,5.9142,41.9657,1
1583,程泰,201912,6502.5836,58.9000,0.8104,0.4988,1.0617,0.0253,0.0253,0.0760,0.0538,0.5384,139.2515,77.7273,1.7349,6.0134,-41.4800,-57.0003,15.9449,1
1590,亞德客-KY,201912,88180.1625,466.5000,0.0528,2.2070,5.5472,0.0682,0.0682,0.2534,0.1715,0.5447,101.8623,82.6785,5.0416,4.5168,-3.1706,-3.9855,55.2413,1
1603,華電,201912,5376.8484,28.0500,0.6997,0.6639,1.9810,0.0288,0.0288,0.0903,0.0858,0.3658,165.9130,132.7430,3.7434,2.4341,88.3937,78.4345,18.3544,1
1604,聲寶,201912,7802.0800,20.1500,0.0943,0.6289,1.0964,0.0623,0.0623,0.0418,0.1086,0.4528,131.6806,84.6257,5.4924,14.1526,119.3572,12.8749,44.9640,1
1605,華新,201912,51220.4031,15.4000,0.9207,0.3710,0.3800,0.0274,0.0274,0.0301,0.0281,0.4310,149.2010,95.1579,6.1222,17.6497,-63.1834,-68.3650,-8.0597,-1
1608,華榮,201912,6296.0963,9.9500,0.7115,0.5117,0.8038,0.0595,0.0595,-0.0098,0.0935,0.3571,161.5958,80.0298,2.8848,8.8158,-148.7572,230.6377,8.1522,1
1609,大亞,201912,6783.7752,11.4000,0.2301,0.3261,0.3737,0.0281,0.0281,0.0169,0.0322,0.5965,134.4184,89.1156,5.0775,6.2847,-10.6429,2.3057,12.3153,1
1611,中電,201912,3980.4078,11.1000,0.5902,0.6328,1.6906,0.1213,0.1213,-0.0063,0.3240,0.2259,215.2667,167.5173,4.0071,9.6353,86.7041,2117.2733,22.1122,1
1612,宏泰,201912,3445.2731,10.9000,0.5500,0.5896,0.9832,0.0345,0.0345,0.0079,0.0575,0.2028,303.6056,175.3505,2.8885,4.6402,-84.6980,64.3620,14.3757,1
1614,三洋電,201912,8423.2494,31.3000,0.1470,1.3278,1.6193,0.0393,0.0393,0.0513,0.0480,0.1744,275.3152,127.8555,5.1489,20.3675,6.8035,22.4205,39.1111,1
1615,大山,201912,1996.7331,17.8500,0.2903,0.7132,0.6344,0.0873,0.0873,0.0944,0.0776,0.3535,215.8235,122.6732,4.7128,5.3730,30.6101,24.2710,12.9747,1
1616,億泰,201912,943.5617,4.8600,0.5279,0.3257,0.2993,-0.0201,-0.0201,-0.0209,-0.0185,0.4695,154.1970,64.1680,2.8862,10.7270,-379.3281,-655.1474,8.4821,1
1617,榮星,201912,0.0000,12.1500,0.8584,0.0000,0.0000,0.0000,0.0000,0.0321,0.0306,0.0000,0.0000,0.0000,0.0000,0.0000,-52.2267,-58.9096,-3.5714,-1
1618,合機,201912,2254.4936,9.3600,0.8139,0.4868,0.8175,0.0147,0.0147,0.0214,0.0246,0.1127,546.8088,371.2101,3.3642,5.4966,542.6629,747.8688,9.6019,1
1702,南僑,201912,14971.3697,50.9000,0.5085,0.6276,0.8161,0.0425,0.0425,0.0911,0.0552,0.7309,129.4736,99.2247,8.2540,11.6516,0.0490,-4.5682,8.5288,1
1707,葡萄王,201912,26575.8480,195.0000,0.3828,2.3396,2.8765,0.1707,0.1707,0.2527,0.2098,0.3423,109.1099,89.6656,16.9076,46.3220,-0.6314,2.5657,2.3622,-1
1708,東鹼,201912,5372.6156,25.4000,0.4467,0.4272,1.2370,0.0218,0.0218,0.1035,0.0632,0.5283,92.6916,71.8144,10.2730,10.1117,-13.2882,-21.9184,0.1972,-1
1709,和益,201912,6129.6595,12.8500,0.3175,0.5417,0.6968,0.0184,0.0184,0.0345,0.0236,0.3588,146.5892,50.5230,2.8429,9.4854,-38.3084,-46.6231,-13.1757,-1
1710,東聯,201912,18599.7651,21.0000,0.4999,0.5046,0.8325,-0.0069,-0.0069,-0.0452,-0.0114,0.5463,71.0170,59.0688,17.4651,34.4317,-130.6370,-110.6974,-18.6047,-1
1711,永光,201912,8544.9343,15.6000,0.5152,0.6272,0.9157,0.0256,0.0256,0.0433,0.0374,0.4026,158.2484,70.2556,2.6631,6.5817,-20.4608,-14.3859,-4.0000,-1
1712,興農,201912,7989.3594,19.0000,0.0103,0.5234,0.4677,0.0446,0.0446,0.0518,0.0399,0.5364,123.9468,73.6599,6.1876,9.0280,-5.8636,-7.2387,13.4328,1
1713,國化,201912,2724.6782,18.0500,0.4809,1.1095,4.5932,0.0393,0.0393,0.0239,0.1626,0.0627,2729.8604,2318.0063,4.3801,9.5188,-27.2373,-16.4611,-5.0000,-1
1714,和桐,201912,7249.9608,7.1300,0.7564,0.3048,0.2640,0.0151,0.0151,0.0313,0.0131,0.4189,208.6008,148.9875,7.1535,9.3425,14.9388,-18.1069,9.6923,1
1717,長興,201912,32991.4347,26.6000,0.7999,0.6133,0.8174,0.0451,0.0451,0.0579,0.0602,0.5925,190.9671,145.5955,5.6203,3.8110,28.7945,62.7048,13.4328,1
1718,中纖,201912,13457.3478,8.3000,0.8160,0.2221,0.7503,0.0426,0.0036,0.0000,0.1439,10.7471,2769.7180,2761.7861,11.6360,0.0000,0.0000,-41.4731,-18.6275,-1
1720,生達,201912,6022.0586,33.7000,0.1828,0.8692,1.5296,0.0679,0.0679,0.1310,0.1195,0.3293,199.3329,148.8861,4.3046,5.7540,32.8611,9.9307,6.9841,-1
1721,三晃,201912,1949.9858,8.7700,0.6854,0.4593,0.6011,-0.0016,-0.0016,0.0053,-0.0021,0.4636,196.2328,121.2504,4.0940,5.5183,147.6024,-146.7219,-12.7363,-1
1722,台肥,201912,48559.0000,49.5500,0.0449,0.6418,3.7670,0.0273,0.0273,0.1261,0.1601,0.3295,585.1811,465.4974,5.2721,17.4218,26.3901,-9.5280,14.6991,1
1723,中碳,201912,29020.7890,122.5000,0.9996,2.4000,3.8479,0.1073,0.1073,0.1912,0.1721,0.3914,122.0121,96.1260,8.9508,23.7272,-18.7958,-14.3643,-10.5839,-1
1725,元禎,201912,2718.3585,14.9500,0.9075,0.4883,0.3165,0.0350,0.0350,0.0184,0.0227,0.3612,251.9646,243.1308,50.4330,10.5538,-22.1366,-10.4270,3.4602,-1
1726,永記,201912,11388.6000,70.3000,0.6813,1.1646,1.4343,0.0698,0.0698,0.0991,0.0860,0.1397,613.9278,432.9097,4.0249,5.0178,5.8664,-8.4846,-0.2837,-1
1727,中華化,201912,1295.4375,11.7500,0.5587,0.5150,0.5596,0.0125,0.0125,0.0155,0.0136,0.4161,103.8279,72.3977,7.1933,5.1603,-67.9888,-68.3050,-16.0714,-1
1730,花仙子,201912,4628.7215,73.2000,0.7851,1.7512,1.3649,0.1380,0.1380,0.1278,0.1075,0.3302,209.5395,148.2207,8.6035,6.6881,19.7956,14.3653,14.0187,1
1731,美吾華,201912,1767.7722,13.3000,0.6525,0.6463,1.6058,0.0368,0.0368,0.1344,0.0914,0.3575,238.0533,209.0152,5.7277,1.8087,7.5294,32.7856,7.6923,-1
1732,毛寶,201912,490.2270,11.5500,0.4853,0.8229,0.8224,0.0417,0.0417,0.0488,0.0417,0.2378,331.5247,245.5679,6.1089,6.2718,182.5889,259.0121,4.0541,-1
1733,五鼎,201912,2834.6088,28.3500,0.8207,1.0073,1.2891,0.0401,0.0401,0.0924,0.0514,0.4042,286.1412,203.3595,4.2754,5.0389,-10.5897,20.6282,-4.5455,-1
1734,杏輝,201912,3253.8087,19.4000,0.2385,0.5500,1.3588,-0.0250,-0.0250,-0.0614,-0.0618,0.4587,195.7080,146.6511,4.2233,4.9182,-23.1978,-20.2569,0.5181,-1
1735,日勝化,201912,1744.2594,17.5500,0.9958,0.6008,0.5494,0.0406,0.0406,0.0632,0.0371,0.4953,140.6760,95.4312,5.2890,4.4665,171.2836,1036.7126,0.0000,0
1736,喬山,201912,25807.4110,85.0000,0.3155,0.9581,1.0171,0.0480,0.0480,0.0634,0.0510,0.6608,139.6236,89.8550,3.8767,3.4236,3015.7576,231.5265,162.3457,1
1737,臺鹽,201912,6500.0000,32.5000,0.4711,0.8551,2.2363,0.0455,0.0455,0.1444,0.1189,0.1906,363.8081,320.5929,9.0330,15.4807,0.3001,-23.6864,9.0604,1
1762,中化生,201912,2753.3800,35.5000,0.7186,0.8007,2.3805,0.0341,0.0341,0.1047,0.1013,0.4140,119.2843,47.7770,2.8061,9.2333,290.9737,-50.0085,55.7018,1
1773,勝一,201912,14115.0000,94.1000,0.6112,2.0185,1.8799,0.1265,0.1265,0.1318,0.1179,0.2961,117.4362,72.7879,8.8214,6.5255,-5.9208,-4.8684,12.6946,1
1789,神隆,201912,21033.6627,26.6000,0.4520,1.8017,7.2711,0.0186,0.0186,0.0922,0.0749,0.1212,728.8987,577.3198,2.5729,4.9002,-52.2120,-51.0910,10.1449,1
1802,台玻,201912,33151.8931,11.4000,0.6969,0.3796,0.7936,-0.0184,-0.0184,-0.0280,-0.0385,0.5034,104.5917,74.3861,4.6186,9.6272,-150.3156,-255.6986,-11.6279,-1
1805,寶徠,201912,917.4284,9.1500,0.5976,0.6199,7.2143,-0.0493,-0.0493,-0.4748,-0.5740,0.5499,170.2377,56.9930,0.1402,0.0000,31.4910,21.9537,0.0000,0
1806,冠軍,201912,2945.3805,6.7900,0.8757,0.2972,0.6227,-0.0429,-0.0429,-0.0649,-0.0899,0.4015,196.5896,117.2478,2.4339,8.1237,24.0522,25.7547,-4.2313,-1
1808,潤隆,201912,19363.1554,62.8000,0.2269,0.6650,4.6118,0.0225,0.0225,-0.0184,0.1562,0.8106,189.7014,43.3771,0.2224,15.1618,-102.9273,-69.9965,15.4412,1
1809,中釉,201912,1979.4465,11.8500,0.1693,0.4318,0.8694,-0.0172,-0.0172,-0.0439,-0.0346,0.2088,336.7042,245.8349,3.2820,3.9528,-330.3111,-314.8154,12.3223,1
1810,和成,201912,3077.1820,8.3200,0.1346,0.2820,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771,123.5039,69.4895,0.0000,0.0000,-100.0000,100.0000,6.6667,-1
1903,士紙,201912,8815.3255,33.9000,0.9199,1.3382,52.0219,-0.0273,-0.0273,-1.0882,-1.0595,0.6175,34.8669,31.9026,2.3277,3.4547,-7.2684,-7.6304,13.0000,1
1904,正隆,201912,21389.6978,19.3000,0.4385,0.3605,0.5296,0.0396,0.0396,0.0870,0.0581,0.5693,161.6081,110.9374,5.2856,7.4497,22.8764,-42.3629,3.4853,-1
1905,華紙,201912,9903.4610,8.9800,0.7961,0.3185,0.4787,-0.0097,-0.0097,-0.0185,-0.0146,0.4406,117.8336,82.8751,5.3240,7.8088,-165.3152,-157.0794,-7.0393,-1
1906,寶隆,201912,2136.6500,14.1500,0.8736,0.3696,1.6780,0.0210,0.0210,-0.0120,0.0953,0.3217,12.8385,11.8910,87.6353,18.2815,-195.3465,-75.8366,-3.7415,-1
1907,永豐餘,201912,0.0000,13.4500,0.2221,0.0000,0.0000,0.0000,0.0000,0.0400,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,26.7383,35.7114,19.5556,1
1909,榮成,201912,18326.1698,15.0500,0.7066,0.2635,0.3841,0.0072,0.0072,0.0374,0.0105,0.6828,67.3401,56.4732,15.6512,8.1744,-32.9373,-44.8851,5.6140,-1
2002,中鋼,201912,376063.1779,23.9000,0.9159,0.5641,1.0268,0.0155,0.0155,0.0343,0.0282,0.5017,108.1123,42.6708,3.6752,33.2545,-62.5414,-62.9555,-1.4433,-1
2006,東和鋼鐵,201912,23093.3938,23.0000,0.4543,0.4842,0.5147,0.0327,0.0327,0.0470,0.0347,0.4904,146.8323,58.6431,3.2464,15.1439,65.1776,75.2424,21.0526,1
2007,燁興,201912,2212.8172,4.1700,0.1034,0.0939,0.3377,-0.0277,-0.0277,-0.0729,-0.0996,0.7297,107.7474,56.2278,4.1790,92.0971,-440.7084,-6109.8389,-24.4565,-1
2008,高興昌,201912,0.0000,0.0000,0.0993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5264,56.9131,37.4157,0.0000,0.0000,100.0000,100.0000,0.0000,0
2009,第一銅,201912,3448.7769,9.5900,0.9033,0.6512,1.3551,-0.0188,-0.0188,-0.0570,-0.0390,0.3055,147.9535,56.3792,2.0661,16.7367,-1102.2281,-216.5193,-4.1000,-1
2010,春源,201912,6573.7023,10.1500,0.5247,0.3821,0.3928,0.0135,0.0135,0.0098,0.0139,0.3829,194.6956,138.7651,5.3270,4.8804,-24.2562,-4.7357,0.4950,-1
2012,春雨,201912,5841.8122,20.3000,0.3427,0.5327,0.6259,0.0487,0.0487,0.0638,0.0572,0.6047,191.3792,88.9078,2.6999,5.5701,-14.4491,-5.6276,1.5000,-1
2013,中鋼構,201912,5020.0000,25.1000,0.1767,0.3481,0.3005,0.0109,0.0109,0.0057,0.0094,0.7026,109.7008,104.4912,35.3647,18.1399,266.4441,34.0497,-4.7438,-1
2014,中鴻,201912,0.0000,10.6500,0.0298,0.0000,0.0000,0.0000,0.0000,-0.0054,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,-107.5663,-99.6442,-0.4673,-1
2015,豐興,201912,31231.8878,53.7000,0.9865,1.4549,1.1261,0.0914,0.0914,0.0753,0.0708,0.1481,297.0479,144.0999,6.4394,18.1010,-37.3739,-33.3080,-8.2051,-1
2017,官田鋼,201912,2290.5123,6.7000,0.4306,0.2738,0.5792,-0.0184,-0.0184,-0.0463,-0.0390,0.3989,95.1258,49.5964,4.0669,21.5901,-263.1765,-204.3529,-17.7914,-1
2020,美亞,201912,3471.4072,15.6000,0.7300,0.5508,0.7743,0.0691,0.0691,0.0566,0.0971,0.5032,144.7605,82.5118,3.3433,12.6006,36.3674,39.6249,10.6383,1
2022,聚亨,201912,2609.8509,5.4400,0.0450,0.2948,0.2266,-0.1009,-0.1009,-0.0228,-0.0776,0.3845,143.5489,63.5353,5.1783,13.4601,-490.4976,-651.6301,-18.4408,-1
2023,燁輝,201912,17698.2794,9.2500,0.7823,0.2113,0.2965,-0.0203,-0.0203,-0.0150,-0.0285,0.6723,75.7335,47.6667,7.7020,35.4661,-161.3772,-741.7526,-10.1942,-1
2024,志聯,201912,1184.6250,12.1500,0.2737,0.5559,0.9584,0.0080,0.0080,0.0289,0.0138,0.4637,121.9611,61.3163,2.6240,7.3031,-64.8151,-77.1343,27.8947,1
2025,千興,201912,570.7696,2.0300,0.3238,0.2972,0.4941,-0.0926,-0.0926,-0.1706,-0.1540,0.6738,122.1094,45.9524,2.0837,0.0000,-131.4669,65.4121,0.0000,0
2027,大成鋼,201912,39542.9727,32.0500,0.8637,0.3781,0.5078,0.0230,0.0230,0.0694,0.0309,0.6484,325.8287,86.1244,1.4438,15.3214,-41.5804,-63.8716,-23.7812,-1
2028,威致,201912,3097.5477,9.5100,0.5780,0.5084,0.3201,0.0320,0.0320,0.0188,0.0202,0.6007,123.1558,38.3056,6.9517,22.5298,-66.9965,-62.0415,22.3938,1
2029,盛餘,201912,6295.1280,19.6000,0.3121,0.6563,0.6373,0.0031,0.0031,0.0073,0.0030,0.0921,899.6280,613.7659,5.2613,14.6897,-44.1207,-69.0512,2.6178,-1
1101,台泥,202012,248028.5102,43.2000,0.4093,0.6368,2.1687,0.0719,0.0719,0.2740,0.2448,0.4382,172.4033,161.3889,14.4008,12.0100,3.9298,9.9638,-1.1442,-1
1102,亞泥,202012,145214.5190,43.2000,0.7773,0.4888,1.8560,0.0632,0.0632,0.2514,0.2399,0.4282,135.9163,125.6141,11.8614,8.8398,-10.8463,-15.6004,-9.9062,-1
1103,嘉泥,202012,14759.5685,19.0500,0.2251,0.3631,7.1703,0.0452,0.0452,0.3996,0.8922,0.3845,385.4283,383.4070,33.4718,18.9346,289.1889,124.3705,-14.7651,-1
1104,環泥,202012,15163.7334,23.2000,0.0592,0.6291,2.7945,0.0523,0.0523,0.0909,0.2322,0.2206,115.7088,108.2407,19.1438,6.0564,188.5643,10.3455,18.3673,-1
1108,幸福,202012,5140.1726,12.7000,0.4114,0.6403,1.1347,0.0489,0.0489,0.0988,0.0866,0.4199,244.4741,79.6598,1.2777,9.1891,474.5551,754.5421,51.5513,1
1109,信大,202012,6839.1580,20.0000,0.7327,0.5790,0.9007,0.1227,0.1227,0.2769,0.1908,0.1922,303.9366,262.6125,8.4966,19.4572,1.7352,-0.6680,-0.4975,-1
1110,東泥,202012,10238.8143,17.9000,0.1310,1.0379,6.4355,0.0017,0.0017,-0.0192,0.0107,0.1335,271.2702,149.1144,1.7991,17.2002,-259.3019,-49.0148,2.5788,-1
1201,味全,202012,11285.2027,22.3000,0.2839,0.6259,0.6051,0.0297,0.0297,0.0319,0.0287,0.6198,96.2314,76.4950,15.4780,8.1892,9.2630,-60.3116,-10.9780,-1
1203,味王,202012,8784.0000,36.6000,0.2815,0.9413,1.4534,0.0744,0.0744,0.1613,0.1148,0.3235,272.5974,180.9329,4.2320,18.6957,5.5635,-3.2834,35.3050,1
1210,大成,202012,42028.8263,50.8000,0.1831,0.8130,0.5147,0.0788,0.0788,0.0516,0.0499,0.4605,111.2070,72.6758,10.0206,15.7209,13.1875,36.9304,16.3803,-1
1213,大飲,202012,437.6927,7.7300,0.7628,0.3487,1.0686,-0.0217,-0.0217,-0.1280,-0.0665,0.5729,48.5085,40.8273,11.0751,5.1111,-40.8416,36.7600,23.4824,-1
1215,卜蜂,202012,19402.5484,72.4000,0.0164,0.9926,0.8744,0.0840,0.0840,0.0856,0.0740,0.5532,97.4063,74.8658,16.8564,11.6579,30.1036,-9.9024,9.3656,-1
1216,統一,202012,383536.0395,67.5000,0.0793,0.7743,0.8574,0.0622,0.0622,0.0666,0.0689,0.6354,103.5199,79.5329,11.4873,29.0282,0.5274,8.1349,-9.0296,-1
1217,愛之味,202012,4925.3535,9.9600,0.8989,0.3692,1.0674,0.0187,0.0187,0.0468,0.0540,0.4859,63.8803,42.7117,6.2176,9.0196,63.6707,281.7275,40.0844,1
1218,泰山,202012,13799.9724,27.6000,0.8333,1.4935,1.6515,0.0922,0.0922,0.0379,0.1019,0.2390,234.0433,192.4145,14.5959,12.7763,97.5831,46.2624,24.8869,-1
1219,福壽,202012,6987.7016,21.7000,0.0111,0.8173,0.5670,0.0661,0.0661,0.0269,0.0459,0.4803,206.6277,131.0594,8.1236,15.2935,891.2607,299.7998,16.9811,-1
1220,台榮,202012,2231.1815,12.6000,0.8599,0.7194,0.8040,0.0612,0.0612,0.0787,0.0684,0.1782,520.8165,393.7578,6.1448,7.3161,20.0069,35.4473,19.4313,-1
1225,福懋油,202012,8190.4274,37.4500,0.1750,1.0646,0.8019,0.0543,0.0543,0.0498,0.0409,0.5148,144.0247,106.7343,9.4865,12.6006,13.9805,5.6405,7.9251,-1
1227,佳格,202012,56094.9986,61.3000,0.8714,2.0161,1.6275,0.1170,0.1170,0.1173,0.0945,0.3525,235.8869,178.6660,6.7256,5.4721,-8.5828,-5.7602,-11.9253,-1
1229,聯華,202012,54591.8276,42.6000,0.3972,0.9751,5.7199,0.0625,0.0625,0.1100,0.3667,0.2061,82.2003,69.2338,7.4671,7.2607,9.9116,11.2316,15.2909,-1
1231,聯華食,202012,8588.7856,46.8500,0.3196,0.9735,0.9741,0.0777,0.0777,0.0838,0.0778,0.5392,163.0231,111.5590,7.0197,4.9618,25.2363,30.6888,11.9474,-1
1232,大統益,202012,22796.4232,142.5000,0.6260,3.5907,1.3071,0.2083,0.2083,0.0928,0.0758,0.2690,359.6167,288.7252,16.8160,21.6345,31.4728,32.3809,17.7686,-1
1233,天仁,202012,3270.3676,36.1000,0.0802,1.3439,1.7157,0.0236,0.0236,0.0341,0.0301,0.3819,132.1072,89.2650,7.3503,11.5404,-63.5810,-63.4261,-9.8627,-1
1234,黑松,202012,13241.6527,32.9500,0.8738,0.5962,1.4385,0.0401,0.0401,0.0669,0.0967,0.1865,419.0270,129.7099,1.8258,15.4676,29.4097,5.1567,1.2289,-1
1235,興泰,202012,2683.0235,25.7000,0.7633,0.6438,34.1443,0.0157,0.0157,0.2265,0.8353,0.2808,282.7962,282.0112,8.9723,23.0032,18.7221,39.9817,19.8135,-1
1236,宏亞,202012,1538.4635,14.2000,0.2683,0.5564,0.9396,0.0001,0.0001,-0.0070,0.0001,0.4184,127.1788,76.0885,5.4684,5.4162,-1249.2000,-98.8592,3.6496,-1
1301,台塑,202012,613657.4131,96.4000,0.5778,1.2804,3.3025,0.0418,0.0418,0.0920,0.1078,0.3062,242.6719,218.2323,11.1390,17.9134,-15.3352,-46.3184,-3.4068,-1
1303,南亞,202012,570226.0730,71.9000,0.9134,0.9752,2.0860,0.0460,0.0460,0.0776,0.0984,0.3902,174.1951,139.8655,6.6418,6.3672,114.6614,15.8494,-1.2363,-1
1304,台聚,202012,26866.0551,22.6000,0.0416,0.3474,0.5352,0.0734,0.0734,0.1374,0.1131,0.3699,224.6532,190.8348,11.6850,7.3713,135.2198,123.4498,63.1769,1
